72.0612	0
72.7793	-7.83313
75.019	-16.1321
79.0635	-25.46
85.4904	-36.62
95.4092	-50.9325
111.053	-70.8803
137.486	-101.935
188.886	-159.259
325.274	-306.818
1607.4	-1674.24
-486.98	554.16
-202.312	249.295
-124.441	164.795
-88.3234	124.887
-67.612	101.499
-54.2613	86.0518
-44.9887	75.0371
-38.2058	66.7543
-33.0509	60.2775
-29.0165	55.059
-25.7846	50.7539
-23.1461	47.1341
-20.9577	44.0423
-19.1183	41.3665
-17.5547	39.0248
-16.2121	36.9557
-15.0494	35.1124
-14.0347	33.4582
-13.1431	31.9642
-12.3548	30.6072
-11.6541	29.3683
-11.028	28.2322
-10.466	27.1859
-9.95952	26.2189
-9.50124	25.3219
-9.08509	24.4874
-8.70596	23.7088
-8.3595	22.9805
-8.04197	22.2974
-7.75019	21.6553
-7.48139	21.0506
-7.23318	20.4799
-7.00348	19.9403
-6.79045	19.4293
-6.5925	18.9445
-6.40822	18.4839
-6.23636	18.0457
-6.07581	17.6282
-5.92558	17.23
-5.78481	16.8496
-5.6527	16.4859
-5.52855	16.1377
-5.41173	15.8041
-5.30165	15.4842
-5.19782	15.177
-5.09975	14.8818
-5.00703	14.5979
-4.91928	14.3246
-4.83613	14.0614
-4.75727	13.8076
-4.6824	13.5628
-4.61127	13.3264
-4.54362	13.0981
-4.47922	12.8774
-4.41788	12.6639
-4.3594	12.4572
-4.3036	12.2571
-4.25032	12.0632
-4.19941	11.8753
-4.15072	11.6929
-4.10415	11.516
-4.05955	11.3442
-4.01682	11.1773
-3.97586	11.0151
-3.93656	10.8574
-3.89885	10.704
-3.86263	10.5548
-3.82783	10.4095
-3.79437	10.268
-3.76219	10.1302
-3.73122	9.99581
-3.70139	9.86482
-3.67267	9.73708
-3.64498	9.61245
-3.61829	9.49081
-3.59253	9.37207
-3.56768	9.2561
-3.54369	9.14282
-3.52051	9.03213
-3.49812	8.92393
-3.47648	8.81814
-3.45555	8.71468
-3.4353	8.61346
-3.4157	8.51442
-3.39674	8.41749
-3.37837	8.32258
-3.36057	8.22964
-3.34332	8.1386
-3.32661	8.04941
-3.3104	7.96201
-3.29467	7.87633
-3.27941	7.79234
-3.26461	7.70997
-3.25023	7.62917
-3.23626	7.54991
-3.2227	7.47214
-3.20952	7.39581
-3.1967	7.32088
-3.18425	7.24731
-3.17213	7.17506
-3.16035	7.10411
-3.14888	7.0344
-3.13773	6.9659
-3.12686	6.89859
-3.11629	6.83243
-3.10598	6.7674
-3.09595	6.70345
-3.08617	6.64056
-3.07664	6.57871
-3.06735	6.51787
-3.05829	6.458
-3.04946	6.3991
-3.04084	6.34113
-3.03243	6.28407
-3.02423	6.22789
-3.01622	6.17258
-3.0084	6.11812
-3.00077	6.06448
-2.99332	6.01165
-2.98604	5.9596
-2.97893	5.90832
-2.97198	5.85778
-2.96518	5.80798
-2.95854	5.75889
-2.95205	5.71051
-2.94571	5.6628
-2.9395	5.61577
-2.93343	5.56938
-2.92749	5.52364
-2.92168	5.47851
-2.916	5.434
-2.91043	5.39009
-2.90498	5.34676
-2.89965	5.304
-2.89443	5.26181
-2.88931	5.22016
-2.8843	5.17904
-2.8794	5.13846
-2.87459	5.09839
